,0
1249,0.7619047619047619
1250,0.8571428571428571
1251,0.8095238095238095
1252,0.8571428571428571
1253,0.8095238095238095
1254,0.7142857142857143
1255,0.7619047619047619
1256,0.7619047619047619
1257,0.7619047619047619
1258,0.7142857142857143
1259,0.7142857142857143
1260,0.6190476190476191
1261,0.8095238095238095
1262,0.9047619047619048
1263,0.9047619047619048
1264,0.8095238095238095
1265,0.6666666666666666
1266,0.7619047619047619
1267,0.6666666666666666
1268,0.6190476190476191
1269,0.7619047619047619
1270,0.6666666666666666
1271,0.9047619047619048
1272,0.6666666666666666
1273,0.7142857142857143
1274,0.6190476190476191
1275,0.5714285714285714
1276,0.6190476190476191
1277,0.6190476190476191
1278,0.5714285714285714
1279,0.7142857142857143
1280,0.5238095238095238
1281,0.5238095238095238
1282,0.5714285714285714
1283,0.5714285714285714
1284,0.6666666666666666
1285,0.6666666666666666
1286,0.5714285714285714
1287,0.5238095238095238
1288,0.5714285714285714
1289,0.47619047619047616
1290,0.5714285714285714
1291,0.5714285714285714
1292,0.42857142857142855
1293,0.42857142857142855
1294,0.7619047619047619
1295,0.5238095238095238
1296,0.6190476190476191
1297,0.6190476190476191
1298,0.7142857142857143
1299,0.7142857142857143
1300,0.6190476190476191
1301,0.5238095238095238
1302,0.6666666666666666
1303,0.47619047619047616
1304,0.38095238095238093
1305,0.2857142857142857
1306,0.38095238095238093
1307,0.38095238095238093
1308,0.42857142857142855
1309,0.38095238095238093
1310,0.3333333333333333
1311,0.5714285714285714
1312,0.38095238095238093
1313,0.2857142857142857
1314,0.5238095238095238
1315,0.47619047619047616
1316,0.38095238095238093
1317,0.42857142857142855
1318,0.38095238095238093
1319,0.5238095238095238
1320,0.5238095238095238
1321,0.3333333333333333
1322,0.42857142857142855
1323,0.5714285714285714
1324,0.19047619047619047
1325,0.5238095238095238
1326,0.47619047619047616
1327,0.42857142857142855
1328,0.38095238095238093
1329,0.42857142857142855
1330,0.38095238095238093
1331,0.42857142857142855
1332,0.47619047619047616
1333,0.38095238095238093
1334,0.3333333333333333
1335,0.47619047619047616
1336,0.38095238095238093
1337,0.47619047619047616
1338,0.47619047619047616
1339,0.42857142857142855
1340,0.7619047619047619
1341,0.6666666666666666
1342,0.5238095238095238
1343,0.5714285714285714
1344,0.5714285714285714
1345,0.5714285714285714
1346,0.23809523809523808
1347,0.42857142857142855
1348,0.3333333333333333
1349,0.2857142857142857
1350,0.42857142857142855
1351,0.3333333333333333
1352,0.2857142857142857
1353,0.3333333333333333
1354,0.38095238095238093
1355,0.42857142857142855
1356,0.42857142857142855
1357,0.3333333333333333
1358,0.2857142857142857
1359,0.3333333333333333
1360,0.42857142857142855
1361,0.3333333333333333
1362,0.3333333333333333
1363,0.2857142857142857
1364,0.38095238095238093
1365,0.42857142857142855
1366,0.47619047619047616
1367,0.2857142857142857
1368,0.42857142857142855
1369,0.38095238095238093
1370,0.3333333333333333
1371,0.47619047619047616
1372,0.5238095238095238
1373,0.42857142857142855
1374,0.47619047619047616
1375,0.5238095238095238
1376,0.38095238095238093
1377,0.3333333333333333
1378,0.47619047619047616
1379,0.47619047619047616
1380,0.5714285714285714
1381,0.5714285714285714
1382,0.47619047619047616
1383,0.5238095238095238
1384,0.5714285714285714
1385,0.7142857142857143
1386,0.47619047619047616
1387,0.47619047619047616
1388,0.6666666666666666
1389,0.47619047619047616
1390,0.47619047619047616
1391,0.5714285714285714
1392,0.38095238095238093
1393,0.38095238095238093
1394,0.5238095238095238
1395,0.42857142857142855
1396,0.6190476190476191
1397,0.5238095238095238
1398,0.6190476190476191
1399,0.47619047619047616
1400,0.6190476190476191
1401,0.23809523809523808
1402,0.47619047619047616
1403,0.47619047619047616
1404,0.5714285714285714
1405,0.5714285714285714
1406,0.6190476190476191
1407,0.5714285714285714
1408,0.42857142857142855
1409,0.42857142857142855
1410,0.47619047619047616
1411,0.42857142857142855
1412,0.5714285714285714
1413,0.6190476190476191
1414,0.5238095238095238
1415,0.6666666666666666
1416,0.5238095238095238
1417,0.5714285714285714
1418,0.6666666666666666
1419,0.6190476190476191
1420,0.7619047619047619
1421,0.7619047619047619
1422,0.6190476190476191
1423,0.8095238095238095
1424,0.9047619047619048
1425,0.7619047619047619
1426,0.9047619047619048
1427,0.9047619047619048
1428,0.7142857142857143
1429,0.7619047619047619
1430,0.7142857142857143
1431,0.7619047619047619
1432,0.8095238095238095
1433,0.7142857142857143
1434,0.8571428571428571
1435,0.7619047619047619
1436,0.7619047619047619
1437,0.9047619047619048
1438,0.9047619047619048
1439,0.7619047619047619
1440,0.8095238095238095
1441,0.6190476190476191
1442,0.7142857142857143
1443,0.7142857142857143
1444,0.6666666666666666
1445,0.6190476190476191
1446,0.6190476190476191
1447,0.7142857142857143
1448,0.5238095238095238
1449,0.6666666666666666
1450,0.5714285714285714
1451,0.5714285714285714
1452,0.8095238095238095
1453,0.5714285714285714
1454,0.7142857142857143
1455,0.5238095238095238
1456,0.5714285714285714
1457,0.6666666666666666
1458,0.5714285714285714
1459,0.47619047619047616
1460,0.5714285714285714
1461,0.47619047619047616
1462,0.6666666666666666
1463,0.6190476190476191
1464,0.42857142857142855
1465,0.42857142857142855
1466,0.5238095238095238
1467,0.6666666666666666
1468,0.47619047619047616
1469,0.6190476190476191
1470,0.8095238095238095
1471,0.6190476190476191
1472,0.6666666666666666
1473,0.7142857142857143
1474,0.5238095238095238
1475,0.5714285714285714
1476,0.6190476190476191
1477,0.7142857142857143
1478,0.5714285714285714
1479,0.47619047619047616
1480,0.5238095238095238
1481,0.6190476190476191
1482,0.6190476190476191
1483,0.42857142857142855
1484,0.5238095238095238
1485,0.6190476190476191
1486,0.5714285714285714
1487,0.42857142857142855
1488,0.38095238095238093
1489,0.5714285714285714
1490,0.5238095238095238
1491,0.47619047619047616
1492,0.5714285714285714
1493,0.5238095238095238
1494,0.5714285714285714
1495,0.47619047619047616
1496,0.47619047619047616
1497,0.6666666666666666
1498,0.6666666666666666
1499,0.8571428571428571
1500,0.47619047619047616
1501,0.6666666666666666
1502,0.8095238095238095
1503,0.6666666666666666
1504,0.8095238095238095
1505,0.5714285714285714
1506,0.6190476190476191
1507,0.7619047619047619
1508,0.6666666666666666
1509,0.6666666666666666
1510,0.7142857142857143
1511,0.6190476190476191
1512,0.5238095238095238
1513,0.5714285714285714
1514,0.6666666666666666
1515,0.5238095238095238
1516,0.5238095238095238
1517,0.5714285714285714
1518,0.5714285714285714
1519,0.5714285714285714
1520,0.5714285714285714
1521,0.5714285714285714
1522,0.47619047619047616
1523,0.7619047619047619
1524,0.47619047619047616
1525,0.6666666666666666
1526,0.5238095238095238
1527,0.6666666666666666
1528,0.6666666666666666
1529,0.7619047619047619
1530,0.5714285714285714
1531,0.6666666666666666
1532,0.6666666666666666
1533,0.5714285714285714
1534,0.7142857142857143
1535,0.6190476190476191
1536,0.5714285714285714
1537,0.6666666666666666
1538,0.5714285714285714
1539,0.47619047619047616
1540,0.7142857142857143
1541,0.5714285714285714
1542,0.6666666666666666
1543,0.5714285714285714
1544,0.5714285714285714
1545,0.38095238095238093
1546,0.6190476190476191
1547,0.47619047619047616
1548,0.42857142857142855
1549,0.47619047619047616
1550,0.47619047619047616
1551,0.5714285714285714
1552,0.5238095238095238
1553,0.5238095238095238
1554,0.6190476190476191
1555,0.6190476190476191
1556,0.5714285714285714
1557,0.5714285714285714
1558,0.5238095238095238
1559,0.42857142857142855
1560,0.47619047619047616
1561,0.6190476190476191
1562,0.5714285714285714
1563,0.47619047619047616
1564,0.6666666666666666
1565,0.5238095238095238
1566,0.6190476190476191
1567,0.5714285714285714
1568,0.5238095238095238
1569,0.6190476190476191
1570,0.6190476190476191
1571,0.5714285714285714
1572,0.5714285714285714
1573,0.47619047619047616
1574,0.5714285714285714
1575,0.5714285714285714
1576,0.6190476190476191
1577,0.5714285714285714
1578,0.6190476190476191
1579,0.6190476190476191
1580,0.7619047619047619
1581,0.7142857142857143
1582,0.5714285714285714
1583,0.5714285714285714
1584,0.6666666666666666
1585,0.6190476190476191
1586,0.6190476190476191
1587,0.5238095238095238
1588,0.6190476190476191
1589,0.6666666666666666
1590,0.6190476190476191
1591,0.6666666666666666
1592,0.6666666666666666
1593,0.6190476190476191
1594,0.7142857142857143
1595,0.7142857142857143
1596,0.6666666666666666
1597,0.5238095238095238
1598,0.6190476190476191
1599,0.7142857142857143
1600,0.6190476190476191
1601,0.5714285714285714
1602,0.6666666666666666
1603,0.6666666666666666
1604,0.6190476190476191
1605,0.5714285714285714
1606,0.6666666666666666
1607,0.6666666666666666
1608,0.6190476190476191
1609,0.6666666666666666
1610,0.6666666666666666
1611,0.6190476190476191
1612,0.7142857142857143
1613,0.47619047619047616
